label_1;label_2;label_3;label_4;text
other;leave_fact;leave_fact;leave_fact;Find ich voll okay, sollte aber auch für Politiker und so genannte Freunde gelten, also für alle, die meinen, sie wären was Besseres. Ehrlich, ne Karlsson vom Dach Medaille wär echt top für all die Vollpfosten da draußen. #Politik @fakesquad123
construct;other;construct;other;Analyse stammt übrigens von uns bzw. @NewsFlash123 ¯\_(ツ)_/¯
opin;opin;opin;other;Das hab ich vor ein paar Monaten beim Sicherheitsdienst genau so gesehen. Mega dämlich echt.
construct;construct;opin;opin;In der Warnung stand unter anderem was zu Rassismus und Türkenfeindlichkeit. Die Kommentare hier zeigen deutlich, dass das kein Quatsch war. @falschkonto93
opin;construct;construct;construct;Europäische Leitkultur basiert auf aufgeklärtem Christentum und Humanismus. Das Grundgesetz baut drauf auf und bildet so nich nur den politischen Ordnungsrahmen. @randomuser123
construct;construct;opin;construct;Ehrlich gesagt, Leute, ist das echt der Diskurs, den ihr euch gegenseitig wünscht? Redet ihr zu Hause auch so miteinander? So labern doch nur die Abgehängten, oder? @fakeso_123
opin;opin;opin;other;*Lernen Bin auch für Entkriminalisierung. #LegalisierungJetzt
opin;opin;leave_fact;opin;"So blöd! Statt so 'ne ""Kunst-Installation"" zu bauen, hätten wir mit dem Geld lieber echte Probleme angehen sollen! Nur weil da paar Busse rumstehen, wird der Terror nicht weniger.. und die Vollpfosten von rechts bleiben genau gleich!! Es gibt echt genug Probleme.. armselige Gesellschaft! @fakeuser123"
construct;leave_fact;leave_fact;opin;Viele von den Kommentaren hier sind so fies und voll gemein, dass mir echt schlecht wird. Rechte sind keine Menschen. Ende der Durchsage.
other;other;other;opin;Ursachen dafür sind zu finden in: Nationalismus, Komplexen wegen Minderwertigkeit, veralteten Strukturen und wenig Bock auf höhere Bildung.
other;leave_fact;leave_fact;leave_fact;AfD? Meint ihr nicht, das waren auch die sogenannten „kritischen Journalist*innen“ da drüben...?
other;leave_fact;leave_fact;leave_fact;Schon echt rechts die Leute vom Staatswächter @randomuser123
sarc;opin;opin;opin;@newsflash_de Echt krass, wie der Glaube missbraucht wird, um Leute umzubringen und im Rechtsstaat keiner was unternimmt. Voll daneben.
opin;leave_fact;leave_fact;opin;Alle, die nich AFD gewählt haben, ham im Parteienspektrum nur die Wahl zwischen Pest und Cholera @randomuser123
opin;sarc;opin;opin;Hypothesen sind voll okay und es gehört dazu, dass sie vor ner richtigen Studie kommen, quasi deren Startpunkt sind. Ich denke, meine Beobachtung, dass die #NeuePartei Hass schürt und so rechte Gewalt anheizt, wird sich beweisen.
construct;other;construct;opin;Ich würd auch meinem Nachbarn @fremder123 gute Besserung wünschen und net solche Sprüche machen.
opin;leave_fact;leave_fact;opin;völkische Nazis direkt blocken - die sind halt einfach nicht fähig zu diskutieren #Erfahrungspost
construct;construct;construct;construct;Das Problem ist, dass du voll Sachsen mit Nazis vergleichst. Klar, dass du den braunen Kram ansprichst, aber bitte nicht alles über einen Kamm scheren... @fakeuser123
leave_fact;leave_fact;leave_fact;other;Warum suchst du dir nich 'nen neuen Job und lässt den Mist mit der Spaßtruppe einfach sein? @funnyhandle123
opin;opin;opin;opin;Anstatt ne Flagge zu KAUFEN & dann abzufackeln, besser #BDS #Boycott #Divest #Sanctions supporten – macht mehr Sinn. Radikale, die doofe Sprüche brüllen, sollte man AUSGRENZEN, denn wer mit Gewalt zurückschlägt, hat echt nix gecheckt! @random_user123
opin;opin;opin;opin;Einige sagen, er hätte Eier gezeigt. Ehrlich gesagt: Ich such keinen, der einfach nur Eier zeigt, sondern jemanden, der zusammen mit anderen echte Lösungen für Deutschland sucht und Leute zusammenbringt.
leave_fact;other;leave_fact;sarc;Wenn er mal was Richtiges gelernt hätt, wär seine Timeline nich voll mit der Neuen Rechten. Stark gemacht @neosupporter123
opin;opin;opin;opin;Und genau deshalb müssen die Leute echt #Piraten wählen, liebe K.@SolarWaves. Nur so kriegen wir den Kohleausstieg und die Verkehrswende richtig auf die Beine.
construct;construct;construct;construct;"Nicht so fix. Es heißt ""Spitzenkandidat"". Zuerst muss die CSU Wahl gewinnen. Kriegt sie keine absolute Mehrheit, muss sie ne Koalition bilden. Wenn die Koalitionsverhandlungen klappen, wird der bayrische Ministerpräsident vom Landtag gewählt. @randomUser123"
sarc;other;construct;other;Hallo! Kronprinz wird jetzt gekrönt! Achtet mal auf die bayrischen Details!
opin;construct;opin;opin;Verurteilung gab's ja auch nich wirklich bei NSDAP Leuten. Genau das meine ich, beides ist voll das Schlimmste, aber wurde nich direkt aufgearbeitet.
opin;opin;leave_fact;opin;Der ganze Polizei-Einsatz war total unnötig und voll dämlich, aber andererseits ist das Referendum halt illegal und ne klare Provokation... @falscher_account
opin;construct;opin;opin;Wenn der letzte Baum gefällt, der letzte Fluss verseucht und der letzte Fisch gefangen wurde, kapieren die @fremdaccount123 in den USA, dass sie zur Welt dazugehören.
construct;sarc;leave_fact;sarc;Um das Grundgesetz & Menschenwürde zu checken, muss man wohl erst mehrmals dagegen verstoßen? 9FEB2010 @fakeCourt #SchulzAgenda
construct;construct;construct;other;Naja, im Parlament waren halt voll die leeren Plätze.
other;construct;construct;other;"Hey... was will das Wort 'wirklich' hier eigentlich sagen? Ohne dass man’s groß besser checkt ;)"
sarc;leave_fact;leave_fact;leave_fact;Ständig hört man von euch Antisemiten, Revisionisten und Neonazis die gleichen alten Ausreden. Checkt ihr das echt nicht irgendwann mal? @krassaccount123
opin;opin;other;opin;WOW mega Lady und geiler Sound. War schon mal auf nem Gig, voll krass. Hoffe echt, sie bleibt fit. Danke fürs Teilen vom Clip!
leave_fact;leave_fact;leave_fact;leave_fact;Seitdem die Hetzer im Deutschen Bundestag sitzen, zeigt das braune Gesindel auf der Straße endlich ihr wahres Gesicht. #keinPlatzFürHass #StopRechts @falscheraccount123
sarc;sarc;opin;other;Da steht quasi der Antisemitismus gegen etwas, das einige als Gleichstellung sehen lolz
other;other;other;other;also ich gönn mir gern mal 'nen kaffee 🖒🖒
opin;opin;opin;opin;Gute Sache! Die Umweltzerstörung durch Pestis + die krasse Massentierhaltung muss dringend in die Kosten mit reingehen @eco_helper94
opin;opin;opin;opin;Eigentlich nicht viel... es kippt halt mega schnell in Extremismus rein. Wie immer kann man da was Gutes draus machen oder voll verhauen.
leave_fact;other;other;other;"Oma meint: ""Und Björn hockt an der Kasse""! @xyz_fanclub"
leave_fact;leave_fact;leave_fact;leave_fact;@falscher_acc sagt: AfD is nich wirklich ne Alternative für Deutschland, eher ne Peinlichkeit. Also eher SfD. Klingt fast wie NSDAP.
other;other;opin;opin;Viele ausm linken Flügel von der AfD sind bestimmt neugierig. Die Dorfdeppen, die ständig den rechten Part vertreten, schaun dann wieder voll dumm aus der Wäsche. @falscheName123
construct;opin;construct;construct;„Nazis“?? Ey, du machst hier voll die Verharmlosung von den Gräueltaten der Hitler-Zeit! Echt peinlich, hol dir besser Nachhilfe bei deinen Lehrern!!
opin;opin;opin;sarc;"Jo. Bedeutet dann sowas wie: ""Sind Bullen anti-Fussball wenn sie Hools auseinanderhalten?"""
sarc;sarc;other;other;du kannst ja einfach deine Wohnungstür offen lassen, dann kapiertste den Zweck!
opin;construct;opin;construct;Sorry, hab deine Antwort übersehen (voll verschlafen, ehrlich...) wollte fragen, woher Demut kommt (denk aber, wir sind da nicht so unterschiedlich)
opin;other;leave_fact;opin;Weil hier im Thread die AfD voll am Gas ist mit Meinungsmache, würd ich sagen: #RedFront wählen! So werden die Wahlverpeilten ruhig gestellt.
leave_fact;leave_fact;leave_fact;leave_fact;#CSU wird rechter? #CSU war ehrlich gesagt schon immer ein Treffpunkt für abgefahrene Lokalpatrioten mit rechtsaußen Ansichten. @falscheraccount
opin;opin;opin;construct;Ich hätt den Namen nich unkenntlich gemacht. Was sind das für Leute bitte? :-(
opin;leave_fact;leave_fact;opin;"Herr Lindner, wieso freust du dich nich, dass du und deine Partei wieder am Start sind und mitregieren ""dürfen""? Stattdessen machst du voll das Theater, statt dich mal auf die Arbeit zu konzentrieren und loszulegen. @user123fake"
leave_fact;leave_fact;construct;other;was seid ihr denn für fiese miesepeter. den allerersten judenwitz hab ich von nem deutschen gehört. und hab da auch nicht gelacht. @falschenutzer123
sarc;other;other;other;Also, sie rennen schon weg.
leave_fact;leave_fact;leave_fact;leave_fact;Boah, du bist echt ne peinliche Nummer!! Voll der Depp, ey!!
opin;sarc;opin;construct;Nächste Schritte: 1. Gesetzlicher Zugriff schaffen 2. Verbot von sicheren Apps 3. Netzsperren für sichere Dienste 4. Handyhersteller zum Mitmachen zwingen @security_watchdog
opin;construct;construct;other;Du bist nich allein damit.
construct;other;other;opin;Wo? Ironischerweise in der Arktis, wo er gestern mit @frosty_medw chillte.
leave_fact;leave_fact;leave_fact;leave_fact;meint der rotgrüne Spinner
opin;leave_fact;leave_fact;opin;Dem stell ich keine Fragen. Echt widerlich, dass so jemand überhaupt ne Plattform kriegt.
construct;sarc;opin;sarc;Das glaubt nicht mal derjenige, der das hier verfasst hat.
opin;opin;leave_fact;opin;Kümmert mich echt null.
other;other;other;other;Volkstramps!!!
other;other;other;other;Dinos
construct;other;construct;opin;So läuft das halt manchmal.
other;other;construct;other;Wieso trägt er eigentlich 2 (Ehe)Ringe?
sarc;leave_fact;opin;sarc;Also, ich würd der CSU (bundesweit so 7% Wähler) echt empfehlen, mal bisschen leiser zu sein, sonst fliegen ihnen noch die Fliegen rein. @randomUser123
opin;other;leave_fact;leave_fact;Solang nicht mal Kids oder Family von diesen Dummköpfen der #NRAGruppe betroffen sind, wird sich da nix ändern! SCHEISS #NRAGruppe! @fakesocialuser
opin;opin;opin;opin;so fix. Könnte ewig dauern, bis das durch is bei so vielen Generationen. Aber man darf auf keinen Fall den Start verpennen, zumindest für unsere Enkel/2
sarc;sarc;sarc;sarc;WAS Nitrat??? Nee! Kam jetzt voll überraschend...wer hätt das denn gedacht? Haben doch nix falsches gemacht!
other;other;other;other;Wir nutzen auch gern nen cooleren Begriff: Kampfarena
construct;opin;opin;leave_fact;Tolles Foto! Voll viele Gesichter zu http://checken.Jetzt Mit der heutigen Technik sollte der #Geheimdienst fix checken, wer die Antisemiten sind, die nahe am Mahnmal der Schande wieder auf deutschem Boden gegen #Juden hetzen... #KlarMachDas übernehmen Sie...
construct;opin;leave_fact;other;Verrückter Kram! Wissenschaft bringt nur mehr Schmerz.
leave_fact;leave_fact;leave_fact;leave_fact;Mega-A*****
construct;other;leave_fact;other;"#BertelsmannFonds schon, klar, hier arbeitet nicht ""Herr Schmidt"" ....und dann über Populismus labern..."
other;other;sarc;other;Klar doch.
opin;opin;other;opin;Autonomiy klar  Abspaltung nö 
construct;other;other;other;Geht überhaupt nicht, klarer Fall. Geht doch irgendwie. Leider auch ein klarer Fall. Wird für zukünftige Häftlinge genauso bleiben. #tyrants2017 @fakesupport
other;other;other;other;War nur'n Joke??
opin;construct;construct;construct;Selbst wenn’s so wäre, wie willste das dann nachweisen?
other;other;construct;construct;@RandomUser123 Wann kommt eigentlich der Opdenhövel oder Heribert Fassbender dran?
construct;other;leave_fact;leave_fact;Warum macht man so'n Aufstand wegen nem Stück Papier oder Stoff?! Die Kommentare gegen #Palästina #Islam und #Koran, ey, ihr seid kein Stück besser als IS! Herzlich willkommen im #Ku-Klux-Klan! Wenn jetzt #deutsche #Flagge verbrannt wird, sagt kein #Politiker was!
construct;construct;construct;construct;Wieso?
leave_fact;leave_fact;leave_fact;leave_fact;Totaler Arsch!
other;other;other;other;Am sterben....
sarc;opin;other;other;Ah, war der Luther, ne.
opin;opin;opin;opin;Stephan Brüllberger redet Klartext, so wie's wirklich is!
leave_fact;opin;leave_fact;leave_fact;...auf jeden Fall hübscher als so manche Politikerin...
other;other;other;other;Vllt ists gar nich Donald Trump, sondern eher so Manuel_Neuer123
opin;leave_fact;leave_fact;other;Die Einstellung von 'nem Wetterhahn wie #MarceloXYZ gefährdet voll die Glaubwürdigkeit von der #SPD!
other;other;other;other;Merci!
opin;leave_fact;opin;opin;Mir fällt echt keine miesere Landesregierung als die in NRW ein. Warum also noch SPD wählen? Und Martin ist auch nicht so der Burner.
sarc;sarc;other;sarc;Schlaft ruhig weiter
other;opin;opin;opin;ist ein netter und schlauer Typ
opin;leave_fact;leave_fact;opin;Null Plan, überhaupt nix kapiert. Exakt deshalb läuft die #AlternativeSchieflage
construct;other;opin;construct;Ich hab immer gedacht, dass Stickoxide und Stickdioxide verschieden sind (so wie's in der Headline steht)??? @randomuser123
leave_fact;leave_fact;leave_fact;sarc;vertauschst du grad privatprofil mit öffentlichem? dachte, der öffentlich soll fun machen und nich voll stressen?
opin;opin;opin;opin;Deutschland braucht nicht nur frische Ideen in der Finanzpolitik, sondern auch in der Gesellschafts- und Kulturpolitik. #Zusammenhalt #Diversität #Chancengleichheit
opin;construct;construct;opin;Versuch mal, bisschen differenzierter zu denken! Polizeigewalt gibts echt. Das zu benennen is kein Verrat, sondern voll demokratisch (1/2) @random_user23
sarc;sarc;sarc;sarc;Dann erhellt uns mal. Gibt’s da auch ne DIN-Norm? Wie weit soll denn überhaupt gejagt werden? Und wie viel Blut muss eigentlich fließen?
other;opin;other;other;GOTT sei Dank sind alle, die neu geboren sind und Jeschua folgen, heilige Könige und Priester. CHECK die Bibel! @fakeuser123
leave_fact;leave_fact;leave_fact;leave_fact;Anmaßende Einmischung in die Angelegenheiten anderer Länder von euch SPD-Versagern, die nicht mal euren eigenen BRD-Kram auf die Reihe kriegen. @falscheraccount
opin;other;opin;opin;Ja ja, die Deutschen sind ja wieder mal schuld, Herr Knallstein. Wenn sich jeder an die eigenen Regeln halten würde, gäbe es keine Eurokrise... Vielleicht sollte @newsflash mal erklären, warum bald estnische und slowakische Rentner für Italien Solidarität zeigen sollen.
other;opin;construct;opin;So werden die Grünen jetzt echt zur Volkspartei, ey. @freshaccount123
leave_fact;opin;leave_fact;sarc;Sorry, aber was soll der Preis? Was genau hat #Kron für Europa wirklich gemacht? Bisher nur Träume und Wunschdenken von ihm. Für die Realität sind doch die Experten da.
leave_fact;leave_fact;leave_fact;leave_fact;Erinnerung daran, wem wir den Zerfall unserer Gesellschaft, Freiheit, Sicherheit und Zukunft zu verdanken haben. #SchmidtTeam & seiner zwangsbezahlten Bande. #News24.
leave_fact;leave_fact;leave_fact;leave_fact;"Wo is eigentlich die Empathie für die ganzen Opfer, die ""die Fliehenden und Co."" hier in D so viel Angst gemacht haben? Man kann diese Abgehobenheit von der echten Welt kaum ertragen – Realitätsverlust und null Selbstkritik. Was hat @andereruser eigentlich diesem Land und den Leuten angetan?"
opin;leave_fact;opin;opin;Echt schade, dass es in D keine wirkliche linke Option gibt. SPD und Die Linke gehen gar nicht. Echt traurig... @linke_freiheit94
sarc;opin;other;sarc;Gibts auch Clips von Kids, die fast allein sind, weil Merkels Einreisepolitik sie für immer auseinandergerissen hat? @randomuser123
construct;opin;leave_fact;construct;Bei der vorherigen Abgeordnetenhauswahl haben in genau dem Wahlkreis 26,2% für die SPD gevotet, 21,3% für die Grünen und 4,8% für die Linke. Macht mal locker 52,3% linksgrün. Erst so nen Quatsch wählen und dann rumjammern. @falscheuser123
leave_fact;leave_fact;leave_fact;construct;"Wie der BRD-Staatsfunk dreht und plötzliche eigene Kollegen zu ""Verschwörungsbutlern"" erklärt werden. https://www.nachdenkseiten.de/?p=43682 Wer richtig checken will, schaut @FreiDenkenMag @NachdenkEcke @RealTalk_DE und hat mehr Durchblick! Ohne Fake, ohne Bullshit."
opin;opin;opin;opin;Die europäische Lösung bedeutet Grenzschutz.. aber solange Spanien nicht mitmacht: Nee, danke!
leave_fact;leave_fact;leave_fact;leave_fact;"Ein Tyrann, den echt keiner auf der Welt braucht. Warum chillt die westliche Welt und macht nix? Mittlerweile verhalten sich wegen Erdogan alle Türken im Land so, die sollten besser aufpassen, wenn bald 70 Mio Deutsche den 3 Mio frechen Türken ihren Platz im ""gelobten Land"" zeigen @randomuser123"
opin;opin;leave_fact;opin;Die CSU verliert in Bayern, das wird sowieso passieren! Und ehrlich, das ist voll okay. Jedes Prozent weniger zählt als Sieg für die Demokratie. @randomuser123
opin;opin;opin;opin;DANN MUSS DEUTSCHLAND SOFORT AUFHÖREN, FÜR ANDERE LÄNDER ZU KASSIEREN.
leave_fact;leave_fact;leave_fact;leave_fact;Obwohl’s NetzDG gibt, darf ich ab heute definitiv @krass_account nen Lügenbold nennen! https://www.youtube.com/watch?v=cH2kcmiKzYk …Lügner, falsche Type, Arsch!!!
leave_fact;leave_fact;leave_fact;leave_fact;"Heut strömen zigtausende illegal ins Land! Unser Land wird heut unter dem Vorwand ""Multikulti"" islamisiert und ruiniert!"
construct;leave_fact;opin;opin;Der französische Sozialismus und seine katastrophale Migrationspolitik erwischen ausgerechnet #LemoNation voll. Aber ehrlich, das Land steckt schon mega in der Klemme.
leave_fact;leave_fact;leave_fact;leave_fact;Schickt die illegalen Asylanten gefälligst sofort zurück!!! Sonst kommt ganz Afrika und Deutschland ist am Ende! Schluss mit euren Refuge Welcome Sprüchen und der ganzen Propaganda!!! #fakeuser123
opin;leave_fact;opin;leave_fact;Bin echt mal gespannt, wer als nächstes von den Medien und den Nörglern ins Visier genommen wird. Vernünftige Politik scheint keiner mehr zu checken. Nur noch Drama volle Lotte.
leave_fact;opin;opin;opin;Die Typen fehlen beim Wiederaufbau & als Kämpfer & wir liefern denen keine fertigen Länder. Sobald Syrien von irgendwem beruhigt ist, gibt’s Familiennachzug für alle. Dann geht’s zurück. Europas Völker haben ihre Länder ja auch selbst wieder aufgebaut. @randomuser123
opin;opin;opin;opin;Warum hat Humanität eigentlich keine Grenze? Es gibt immer mehr als nur eine Sichtweise.
opin;opin;opin;opin;Was bedeutet hier eigentlich „muss“? Woher nimmt Deutschland das Recht, von Tunesien die Auslieferung eines tunesischen Bürgers zu verlangen? Hat der Typ überhaupt irgendwelche deutschen Gesetze verletzt? Nope? Dann bye.
leave_fact;leave_fact;leave_fact;leave_fact;die grünen sind voll die nutzpartei, die man mit aller macht bekämpfen muss. außerdem werden sie zwangsverpaart mit farbigen und ins steinzeitreich der moosbewohner verfrachtet. @neueskonto
leave_fact;leave_fact;leave_fact;leave_fact;Diese kleine FDP scheint dem Staatsfunk der BRD voll wichtig zu sein, wenn ständig das Gelaber von FDP-Leuten gebracht wird. Warum nicht mal was von Wagenknecht? Da muss Sahra schon bei anderen Kanälen posten, damit's rauskommt.. @fakemediauser
leave_fact;opin;leave_fact;leave_fact;Ab zurück zur Hood mit dem Verlierer.
leave_fact;leave_fact;leave_fact;leave_fact;Nur für die linken CDU-Kiddies..... @falsche_crew
opin;opin;opin;opin;Ohne die Bw wären entweder Putin oder früher Honnecker über Deutschland drübergefallen. Jedes Land, das was draufhat, braucht ne starke Armee, auch wenn's nur als Abschreckung dient. Die Soldaten würden für uns ihr Leben geben und verdienen die beste Ausrüstung dafür. @realfakeaccount
other;leave_fact;opin;opin;Und ihre türkischen Kumpels machen unterdessen die Kurden platt! @randomuser123
opin;other;opin;other;Wie wär's mal, den Gürtel n bisschen enger zu ziehen?
construct;opin;leave_fact;leave_fact;Karrierefrauen, die Jobs mehr durch Quoten als durch Qualis ergattern wollen, steh’n nich wirklich für die 50%, die sie als Frauen vertreten wollen. Angeblich sind Frauen doch alle gleich. Aber warum dann keine Quote für verschiedene soziale Gruppen, sondern nur für Frauen? @fakesupporter
leave_fact;leave_fact;leave_fact;sarc;Ich hab echt geglaubt, mit Heiko Maas als Justizminister hätten wir das Tiefpunkt-Level in Sachen Kompetenz erreicht, aber Barley schafft's locker noch drunter durch zu schlittern. @falsche_rolle
leave_fact;opin;leave_fact;leave_fact;Ey, mir steigen echt die Tränen ? Wenn ne Kirche dem Islam nachrennt und dann noch Kreuze bashen, hat sie sich moralisch echt selbst abgeschafft. Bin jetzt aus dieser linken Kirche raus. @fakeshadow
sarc;leave_fact;sarc;other;Am Schluss bringt die cdu ihre heftigste waffe raus: Volker kauder, der “antagenwiediesen” brüllende merkelpunk, in sachen coolness und toughness nicht zu toppen. @fakesupporter
leave_fact;opin;leave_fact;opin;Es sind auch keine Flüchtis, es sind Leute, die ihre eigene Reise durchdrücken wollen.
construct;construct;leave_fact;leave_fact;Umso krasser! Dadurch wird die Aussage von @FreiheitBenno nur noch richtiger! Mesut #Özil hat nicht mal die türkische Staatsbürgerschaft und zieht TROTZDEM die Aktion mit Erdogan durch? Was soll der Kerl mit Erdogan zu tun haben, wenn er gar kein Türke mehr ist? #oezilraus
opin;opin;opin;opin;Noch mehr Steuern? Geht gar nicht, die sind jetzt schon mega hoch. Die Regierung sollte lieber mal besser haushalten.
leave_fact;opin;leave_fact;leave_fact;Die Asyl-Fans und ihre Einzelfall-Geschichten... Aber 3 Millionen kriegen Hartz IV! Deshalb muss die Asylflut echt gestoppt werden. @andersuser
leave_fact;leave_fact;leave_fact;leave_fact;Bin mir echt sicher, dass unsere Journaille für ihre dreisten Kampagnen und den Versuch von Rufmord ordentlich Kohle kassiert – und glaub mir, die @newsflash123 sind da auch nicht außen vor.
opin;opin;opin;opin;Wer wirklich arbeiten will, findet auch nen Job. Heutzutage ist die Kindererziehung aber so mies, dass die Kids einem voll auf der Birne rumhüpfen. Der Zivildienst könnte da echt helfen. Ein cooler Weg, um mal richtig erwachsen zu werden. @randomuser123
construct;opin;opin;construct;Steuern bedeutet Visumspflicht, zumindest für manche Länder. Das soll jetzt bei der Einreise gecheckt werden. Warum hat das vorher geklappt? @falscheaccount123
leave_fact;other;other;other;Nicht, dass er im Ernstfall echt die Legion losschickt. Härtere Typen findste nicht.
sarc;other;leave_fact;sarc;Ich denk mal, die türkische Nationalelf brauch noch ein paar „gute“ Kicker. @coolkickz123
leave_fact;leave_fact;leave_fact;leave_fact;Ab ab nach Den Haag mit dem irre Typen vom Islam @fremderaccount
opin;construct;opin;construct;"Australien hat schon bewiesen, dass mit hartem Grenzschutz die Zahl der Migranten fast bei null liegt, weil auch Migranten nicht freiwillig über das offene Meer paddeln. Die sogenannten ""Flüchtlingsaktivisten"" sind daher nicht die Lösung, sondern schaffen erst das Problem. @falschehilfe"
leave_fact;other;leave_fact;construct;Das sind eindeutige Aussagen vom türkischen Außenminister Çavuşoğlu. Ich geb gern ne Übersetzung, falls euer Englisch nich so dolle is. @news_update123
leave_fact;other;leave_fact;other;Gilt das eigentlich auch für die GEZ-unterstützte Böhmermannliste...? @fakespot_123
opin;opin;opin;opin;Guckt euch mal an, wie die Städte mit den Steuern von den Malochern hier umgehen und sich das vor Gericht holen – voll kriminell. Das Gesetz zur Teilzeitbefristung ist echt ne Schweinerei. Mini-Jobs mit Gehalt sind einfach kriminell. @fakesocial123
leave_fact;leave_fact;opin;leave_fact;Hört mal auf mit eurem Multikulti-Quatsch. Ohne die Deutschen, die das Land aufgebaut haben, täglich schuften und die Werte hier hochhalten, wär Deutschland so viel ärmer. Ihr Bilderberger- und Soros-Jünger seid nichts als Landesverräter. Echt widerlich. @falscheraccount123
opin;opin;opin;opin;Muss man halt, wenn man in nem kapitalistischen System lebt, das nur auf Wachstum fixiert is und die ganze Erde für Kohle vertickt. Die doofen Kapitalisten denken echt, man kann ne neue Erde mit Geld holen. Der Mensch an sich is nich das Problem, sondern diese paar Deppen!
other;opin;opin;opin;Mit der gruppe xyz hat es nicht geklappt Syrien zu destabilisieren, jetzt wird halt die dicke Kanone rausgeholt. Mega große Öl- und Gasreserven, das sind wohl die wahren Gründe?!
leave_fact;leave_fact;leave_fact;leave_fact;Merkels Mafia-Diktatur geht auf Hetzjagd ohne Ende! Echt krass!
leave_fact;sarc;leave_fact;opin;Die Mehrheit der Juden stammt nicht direkt aus Israel.. die haben eher Ursprünge aus der Ukraine... nur mal so gesagt. Khasarische Mafia kommt mir da in den Sinn.. und ey, das ist nicht antisemitisch gemeint. Wollen die Israelis jetzt Gentests für Einwanderer einführen? Reinerbige jüdische Herkunft als Ziel?
other;sarc;other;opin;. Träumer! Es kommt sogar noch krasser!
leave_fact;opin;leave_fact;opin;Klar, man müsste echt mal drüber reden, was man mit den durchgeknallten Leuten machen soll, die sich freiwillig in Lebensgefahr bringen, obwohl die angeblichen Retter vor der Küste von Libyen rumfahren wie Taxen. Leute, die das auch noch unterstützen, sollte man echt zur Rechenschaft ziehen. Wir sind immer noch nicht gelandet! #FakeUser123
leave_fact;opin;leave_fact;opin;Verrückter geht's kaum noch, das is echt nur Geldverschwendung. Sowas Abgefahrenes gibt’s wohl nur in Merkel-Germany.
sarc;sarc;sarc;sarc;Vielleicht müssten @coolaccount und die SPD mal checken, warum sie wieder verloren haben. Wahl für Wahl guckt die SPD sich ihre Pleiten an und kommt inzwischen auf einstellig. Scheint so, als ob die Analysen echt zum Erfolg führen.
construct;leave_fact;leave_fact;leave_fact;So läuft das täglich ab mit den Neuverhandlungen vom Zusammenleben, wenn der Rechtsstaat nicht mal nen islamischen Terroristen abschieben kann und die Mainstream-Medien keinerlei ausgewogene Berichte bringen. @fakesocial123
opin;opin;opin;opin;Ich kann das Uhrengedöns echt nicht mehr ertragen. Wenn ne Lady mit dem hässlichsten und klobigsten Teil, das je aus ner Uhrenwerkstatt kam, ankommt: Soll sie halt! Andere cruisen mit nem Porsche, chillen auf ihrer Yacht und qualmen teure Zigarren.
leave_fact;leave_fact;leave_fact;construct;Was für ne falsche Schlange. Meiner Ansicht nach ist die Frau mega korrupt und voll auf Militär getrimmt!!! Die muss weg, unbedingt!!!
sarc;opin;opin;sarc;Alles liegt bei Merkel allein. Die Zukunft von SPD-Staatssekretär Adler haben Nahles und Seehofer komplett vergessen zu sagen. @randomuser123
leave_fact;leave_fact;leave_fact;leave_fact;Die Grünen werden von naiven Gutmenschen mit krassen linken Ansichten gewählt. Typische Vaterlandsverräter halt. @andereraccount
other;leave_fact;leave_fact;other;Ah, also wieder mal schützt ihr die Täter. Der Übeltäter is ein kranker islamistischer Verbrecher! Und denkt dran: das Opfer bleibt ein OPFER! @randomuser123
leave_fact;other;other;other;"Oh wow! ""schmidt ist ne frau""""schmidt zerstört unser """"schmidt hängt nur noch im fitnesscenter""""schmidt übernimmt das letzte revier""""schmidt spielt nur mit ihrem  ball""""schmidt muss weg wir wollen max""""Max: Geht nicht, hab mir grad zwei Weiß bestellt!"""
construct;construct;opin;sarc;Nach 36 Jahren? Direkt dacht ich, ey das is doch FALSCHINFO, das kann nicht echt sein als Grund. Mit Verbrechern hat man’s mega schwer, aber hier scheinbar null Problem. Versteh ich echt nicht - oder wie seht ihr das? @random_user123
leave_fact;sarc;leave_fact;sarc;Trump sieht aus, als hätt man ihm sein Räppelchen geklaut. Die fiese EU! @funny_fakeuser
opin;opin;opin;opin;"Mal ehrlich: Was genau stört euch eigentlich an #kikagate und #Kandelistueberall? Da lief ne Doku bei Kika, die man echt vorsichtig als ""diskussionswürdig"" bezeichnen kann. Und bei Kandel war doch genau die TS, die ordentlich für Ärger gesorgt hat. @andereruser"
leave_fact;opin;leave_fact;opin;Das is unser Vaterland. Nicht nur euer Land! Ihr Politiker seid für euer deutsches Volk da, das euch vielleicht gewählt hat. (Schild Reichstag - Zum Wohl vom Deutschen Volk) Macht mal so oder geht besser weg!
leave_fact;opin;leave_fact;leave_fact;Jo jo die Linken und Grünen halt. Wie immer. Raus mit den Wirtschaftsflüchtlingen. @randomuser123
construct;leave_fact;leave_fact;leave_fact;Ein Erfolg für Toyotas „@UmweltChecker”. Und eine fette Pleite für die immer noch grünste Antriebstechnik. Und kein Gewinn für unsere Städte. Aber so läuft das halt, wenn die Propaganda gewinnt. Da gibt sogar die Justiz klein bei.
leave_fact;other;leave_fact;leave_fact;Krassste Propaganda ey: voll komisch, dass die Juden den Schutz in all den Jahren nicht gebraucht haben... VOR dem großen Zustrom von muslimischen Fachkräften!!! @random_account123
